case:concept:name,concept:name,time:timestamp
2742737,01_hoofd_010,2011-05-31 22:00:00
2742737,01_hoofd_015,2011-06-16 10:17:11
2742737,01_hoofd_020,2011-06-16 10:17:14
2742737,01_hoofd_040,2011-06-16 10:17:16
2742737,01_hoofd_050,2011-06-16 10:17:17
2742737,01_hoofd_055,2011-06-16 10:17:22
2742737,01_hoofd_060,2011-06-16 10:17:24
2742737,[EOC],2011-06-16 10:17:24
2760925,01_hoofd_010,2010-10-04 22:00:00
2760925,01_hoofd_015,2010-10-07 12:57:14
2760925,[EOC],2010-10-07 12:57:14
2771451,01_hoofd_010,2010-10-05 22:00:00
2771451,01_hoofd_190_2,2010-10-18 22:00:00
2771451,01_hoofd_030_2,2010-11-17 23:00:00
2771451,08_awb45_020_2,2010-11-17 23:00:00
2771451,08_awb45_040,2010-11-21 23:00:00
2771451,01_hoofd_065_2,2010-11-23 23:00:00
2771451,01_hoofd_100,2010-11-24 23:00:00
2771451,01_hoofd_190_2,2010-11-25 23:00:00
2771451,01_hoofd_015,2010-11-30 15:21:56
2771451,01_hoofd_020,2010-11-30 15:22:02
2771451,01_hoofd_030_1,2010-11-30 15:22:26
2771451,01_hoofd_040,2010-11-30 15:22:44
2771451,01_hoofd_060,2010-11-30 15:50:14
2771451,01_hoofd_065_1,2010-11-30 15:50:30
2771451,06_vd_010,2010-11-30 15:50:50
2771451,01_hoofd_100,2010-11-30 15:50:56
2771451,01_hoofd_130,2010-11-30 15:51:22
2771451,01_hoofd_050,2010-11-30 15:51:36
2771451,05_eind_010,2010-11-30 15:51:49
2771451,01_hoofd_110,2010-11-30 15:52:23
2771451,01_hoofd_120,2010-11-30 15:52:28
2771451,01_hoofd_180,2010-11-30 15:53:02
2771451,01_hoofd_190_1,2010-11-30 15:53:04
2771451,01_hoofd_200,2010-11-30 15:53:24
2771451,08_awb45_010,2010-11-30 15:54:00
2771451,08_awb45_020_1,2010-11-30 15:54:10
2771451,08_awb45_030,2010-11-30 15:55:36
2771451,08_awb45_170,2010-12-01 09:52:59
2771451,01_hoofd_130,2010-12-01 09:53:03
2771451,01_hoofd_110,2010-12-01 09:53:11
2771451,01_hoofd_120,2010-12-01 09:53:14
2771451,01_hoofd_180,2010-12-01 09:53:19
2771451,01_hoofd_190_1,2010-12-01 09:53:21
2771451,01_hoofd_200,2010-12-01 09:54:00
2771451,01_hoofd_205,2010-12-01 09:54:00
2771451,01_hoofd_270,2010-12-01 09:54:05
2771451,01_hoofd_250,2010-12-01 09:54:08
2771451,01_hoofd_260,2010-12-01 09:54:12
2771451,09_ah_i_010,2010-12-01 09:54:17
2771451,01_hoofd_375,2010-12-01 09:54:19
2771451,01_hoofd_370,2010-12-01 09:54:19
2771451,01_hoofd_380,2010-12-01 09:54:22
2771451,01_hoofd_430,2010-12-01 09:54:39
2771451,01_hoofd_470,2010-12-01 09:54:45
2771451,01_hoofd_480,2010-12-01 09:54:47
2771451,01_hoofd_490_1,2010-12-01 09:54:47
2771451,01_hoofd_490_3,2010-12-05 23:00:00
2771451,01_hoofd_510_2,2010-12-05 23:00:00
2771451,01_hoofd_490_2,2010-12-06 08:06:21
2771451,01_hoofd_500,2010-12-06 08:09:03
2771451,01_hoofd_510_1,2010-12-06 09:00:26
2771451,01_hoofd_520,2010-12-06 09:03:59
2771451,01_hoofd_530,2010-12-14 23:00:00
2771451,[EOC],2010-12-14 23:00:00
2782209,01_hoofd_010,2010-10-05 22:00:00
2782209,01_hoofd_015,2010-10-12 07:54:56
2782209,01_hoofd_020,2010-10-12 07:56:10
2782209,01_hoofd_040,2010-10-12 07:56:15
2782209,01_hoofd_060,2010-10-12 07:56:28
2782209,01_hoofd_065_2,2010-10-17 22:00:00
2782209,01_hoofd_065_1,2010-10-18 13:56:37
2782209,01_hoofd_050,2010-10-18 13:56:54
2782209,01_hoofd_100,2010-10-18 13:57:23
2782209,01_hoofd_100,2010-10-26 22:00:00
2782209,01_hoofd_110,2010-11-15 08:03:28
2782209,01_hoofd_130,2010-11-15 08:04:27
2782209,05_eind_010,2010-11-15 08:04:43
2782209,06_vd_010,2010-11-15 08:05:04
2782209,01_hoofd_120,2010-11-15 08:20:23
2782209,01_hoofd_180,2010-11-15 10:47:28
2782209,01_hoofd_190_1,2010-11-15 10:53:09
2782209,01_hoofd_200,2010-11-15 10:54:18
2782209,01_hoofd_205,2010-11-15 10:54:19
2782209,01_hoofd_270,2010-11-15 10:54:26
2782209,01_hoofd_250,2010-11-15 10:54:34
2782209,01_hoofd_260,2010-11-15 10:54:39
2782209,09_ah_i_010,2010-11-15 10:55:18
2782209,01_hoofd_370,2010-11-15 10:56:17
2782209,01_hoofd_375,2010-11-15 10:56:18
2782209,01_hoofd_380,2010-11-15 10:56:23
2782209,01_hoofd_430,2010-11-15 11:06:58
2782209,01_hoofd_470,2010-11-15 11:07:03
2782209,01_hoofd_480,2010-11-15 11:07:07
2782209,01_hoofd_490_1,2010-11-15 11:07:09
2782209,01_hoofd_490_2,2010-11-15 11:20:39
2782209,01_hoofd_490_3,2010-11-15 23:00:00
2782209,01_hoofd_500,2010-11-16 09:58:25
2782209,01_hoofd_510_1,2010-11-16 10:30:00
2782209,01_hoofd_520,2010-11-16 10:38:31
2782209,01_hoofd_190_2,2010-11-17 23:00:00
2782209,01_hoofd_510_2,2010-11-18 23:00:00
2782209,01_hoofd_530,2010-11-23 23:00:00
2782209,[EOC],2010-11-23 23:00:00
2783345,01_hoofd_010,2010-10-06 22:00:00
2783345,01_hoofd_100,2010-10-10 22:00:00
2783345,01_hoofd_065_2,2010-10-10 22:00:00
2783345,01_hoofd_190_2,2010-10-10 22:00:00
2783345,01_hoofd_190_2,2010-10-18 22:00:00
2783345,08_awb45_020_2,2010-11-16 23:00:00
2783345,08_awb45_040,2010-11-23 23:00:00
2783345,01_hoofd_015,2010-12-01 09:27:11
2783345,01_hoofd_020,2010-12-01 09:27:17
2783345,01_hoofd_040,2010-12-01 09:27:23
2783345,01_hoofd_060,2010-12-01 09:27:30
2783345,01_hoofd_065_1,2010-12-01 09:27:32
2783345,06_vd_010,2010-12-01 09:27:48
2783345,01_hoofd_100,2010-12-01 09:27:52
2783345,01_hoofd_110,2010-12-01 09:28:03
2783345,01_hoofd_120,2010-12-01 09:28:06
2783345,01_hoofd_130,2010-12-01 09:28:14
2783345,01_hoofd_180,2010-12-01 09:28:21
2783345,01_hoofd_190_1,2010-12-01 09:28:25
2783345,01_hoofd_200,2010-12-01 09:30:11
2783345,08_awb45_010,2010-12-01 09:30:35
