case:concept:name,concept:name,time:timestamp
1752835765,2,2006-01-11 14:49:42
1752835765,0,2012-03-15 10:53:52
1752835765,0,2012-03-15 10:56:17
1752835765,0,2012-03-15 11:09:05
1752835765,1,2012-03-15 11:11:33
1752835766,0,2006-11-07 09:00:36
1752835766,0,2006-11-07 12:05:44
1752835766,0,2009-12-02 13:24:32
1752835766,0,2011-09-03 05:09:09
1752835767,0,2012-01-20 09:23:24
1752835766,1,2012-01-20 09:23:27
1752835768,0,2007-03-20 08:06:25
1752835768,0,2009-12-02 13:24:31
1752835768,0,2011-09-03 05:10:53
1752835768,0,2012-01-18 07:52:41
1752835768,1,2012-01-18 07:52:43
1752835769,0,2007-05-10 14:21:54
1752835769,0,2009-12-02 13:24:33
1752835769,0,2011-09-03 05:10:59
1752835769,0,2012-01-18 07:20:53
1752835769,1,2012-01-18 07:21:10
1752835770,0,2007-07-25 12:21:05
1752835770,0,2009-12-02 13:24:32
1752835770,2,2010-08-25 09:13:01
1752835770,0,2011-09-05 07:24:13
1752835770,0,2011-11-14 15:10:25
1752835770,0,2012-01-03 10:30:35
1752835770,1,2012-01-03 10:31:53
1752835771,0,2008-05-07 16:58:51
1752835771,0,2008-10-06 14:44:37
1752835771,0,2009-12-02 13:24:34
1752835771,0,2011-09-01 22:27:50
1752835771,0,2011-09-01 22:27:55
1752835771,0,2012-01-20 06:53:32
1752835771,1,2012-01-20 06:53:35
1752835772,0,2008-06-04 10:02:18
1752835772,0,2009-12-02 13:24:34
1752835772,2,2010-08-25 09:06:45
1752835772,0,2011-09-03 06:02:11
1752835772,0,2011-11-14 15:09:27
1752835772,0,2012-01-05 13:08:18
1752835772,1,2012-01-05 13:09:00
1752835773,0,2008-11-13 08:43:32
1752835773,0,2012-01-30 09:56:24
1752835773,0,2012-01-30 10:12:05
1752835773,2,2012-02-16 13:52:16
1752835773,0,2012-02-16 14:09:17
1752835773,2,2012-02-16 14:09:43
1752835773,0,2012-02-16 14:10:10
1752835773,1,2012-03-19 08:26:32
1752835774,0,2008-11-13 10:01:04
1752835774,0,2009-12-02 13:24:35
1752835775,0,2011-11-14 14:57:27
1752835774,0,2012-01-18 09:17:14
1752835774,1,2012-01-18 09:19:21
1752835776,0,2009-06-25 07:47:52
1752835776,0,2012-03-28 11:10:36
1752835776,1,2012-03-28 11:12:08
1752835777,0,2009-08-11 06:44:51
1752835777,2,2009-08-11 06:55:12
1752835777,0,2009-08-11 10:01:25
1752835777,2,2010-05-18 10:35:53
1752835777,0,2010-06-16 10:00:32
1752835778,0,2011-10-01 20:40:28
1752835777,2,2011-12-07 11:41:00
1752835777,0,2012-02-15 11:01:20
1752835777,1,2012-02-19 20:57:21
1752835779,0,2009-09-07 12:33:24
1752835779,3,2009-09-14 09:37:50
1752835779,1,2012-04-30 10:21:43
1752835780,2,2009-09-16 20:42:12
1752835780,0,2009-09-28 09:26:19
1752835780,0,2009-09-28 09:26:30
1752835780,2,2010-04-08 10:09:22
1752835780,2,2010-04-08 10:11:51
1752835780,0,2010-04-12 08:05:58
1752835780,0,2010-04-12 08:10:24
1752835780,0,2011-10-18 14:09:14
1752835780,0,2012-05-24 08:02:19
1752835780,1,2012-05-24 09:03:31
1752835781,0,2009-09-18 10:50:02
1752835781,3,2009-11-17 13:07:38
1752835781,1,2012-03-13 10:53:35
1752835782,0,2009-09-21 12:13:43
1752835782,1,2012-02-07 12:22:11
1752835783,0,2009-09-22 12:22:05
1752835783,0,2009-09-22 12:25:17
1752835783,1,2012-05-24 08:57:49
1752835784,0,2009-09-23 09:52:27
1752835784,0,2010-01-04 08:00:17
1752835784,0,2010-03-17 15:36:20
1752835784,0,2010-11-09 11:35:55
1752835784,0,2010-11-09 13:20:48
1752835784,0,2012-03-30 06:00:47
1752835784,0,2012-03-30 06:05:44
1752835784,0,2012-04-19 08:01:14
1752835784,1,2012-04-19 08:01:38
1752835785,0,2009-10-14 16:12:54
1752835785,0,2009-12-02 13:24:37
1752835785,0,2011-09-01 22:22:08
1752835785,0,2012-02-01 08:46:54
1752835785,1,2012-02-01 08:46:57
1752835786,0,2009-10-26 13:47:10
1752835786,3,2009-10-27 08:57:26
1752835786,2,2010-03-02 12:44:22
1752835786,0,2010-03-02 12:46:10
1752835786,0,2010-03-02 12:46:18
1752835786,0,2011-04-11 07:10:20
1752835786,0,2011-04-11 07:11:48
1752835786,0,2011-11-28 07:21:27
1752835786,0,2012-03-30 08:53:50
1752835786,1,2012-03-30 08:53:53
1752835787,0,2009-10-27 08:42:40
1752835787,0,2009-10-27 08:42:49
1752835787,2,2010-03-02 12:43:43
1752835787,0,2010-03-02 12:44:26
1752835787,0,2010-03-03 07:04:11
1752835787,0,2010-06-13 20:32:03
1752835787,0,2011-04-11 07:12:04
1752835787,0,2011-11-23 10:55:39
1752835787,1,2012-01-19 07:55:41
1752835788,0,2009-10-30 12:49:04
1752835788,0,2009-10-30 12:57:13
1752835788,2,2010-03-02 12:43:50
1752835788,0,2010-03-02 12:45:25
1752835788,0,2010-03-02 12:45:37
1752835788,1,2012-03-30 08:54:30
1752835789,0,2009-11-04 07:07:28
