prefix_length;ground_truth;predicted;prediction_probs
2;12;10;[1.0287280e-02,1.9813185e-03,1.0120583e-02,5.7488861e-03,9.6597603e-07,2.2331832e-03,7.8190473e-04,1.4355073e-04,1.3042612e-06,9.2695067e-05,7.8767717e-01,4.0150329e-04,3.4299649e-02,3.1060437e-04,1.4591943e-01]
3;10;10;[1.0957317e-02,1.4388515e-03,4.4616427e-02,1.0921627e-02,6.6461024e-07,4.4219345e-03,6.1365409e-04,1.1878043e-04,7.8588994e-07,3.4397573e-04,6.8021232e-01,5.1879825e-04,1.0427168e-01,3.3619572e-04,1.4122702e-01]
4;2;2;[1.0736953e-02,7.7848649e-04,9.2144120e-01,2.6146602e-04,2.6853427e-06,3.9613554e-03,6.0693786e-04,2.7788538e-04,3.5321534e-06,9.7546581e-05,2.1036401e-02,3.4105597e-04,3.7486997e-02,4.3548984e-04,2.5320670e-03]
5;0;0;[9.9590504e-01,5.0699589e-05,3.4194132e-03,2.7526610e-05,9.3280335e-07,7.9302314e-05,2.7498077e-06,1.1522121e-06,1.4407474e-06,2.7495587e-06,3.3419966e-04,2.6753430e-06,9.8266275e-05,3.7296391e-05,3.6508769e-05]
2;1;12;[3.4968834e-03,2.0237112e-01,3.1695750e-03,3.3093322e-04,4.2318115e-06,1.1214988e-03,1.0985349e-04,4.2852800e-05,4.7103185e-06,2.3730472e-05,7.4138589e-02,6.8353504e-05,7.0627135e-01,2.7627306e-04,8.5701235e-03]
3;12;12;[5.2943579e-03,1.4816542e-01,7.4431892e-03,2.8272276e-04,8.8210809e-06,1.1425004e-03,1.1089810e-04,2.8203308e-04,4.9185046e-06,3.7469275e-05,9.8944083e-02,2.3620726e-04,7.1568853e-01,1.3919771e-04,2.2219615e-02]
4;10;10;[7.2975466e-03,1.8716356e-03,2.3019865e-02,7.5175930e-03,8.3421605e-07,1.9499043e-03,2.9952053e-04,2.6142815e-04,9.4489587e-07,4.1186632e-04,7.0961249e-01,8.6348370e-04,3.4848794e-02,2.2684912e-04,2.1181729e-01]
5;2;2;[8.8476641e-03,1.2381265e-03,9.1851074e-01,2.4390123e-04,7.1549812e-06,4.1106734e-03,9.2997839e-04,5.3898426e-04,5.4457882e-06,2.9124500e-04,2.8876822e-02,5.7315559e-04,3.2296855e-02,5.2024471e-04,3.0090034e-03]
6;0;0;[9.9421942e-01,1.4157413e-04,4.7474410e-03,3.4456232e-05,2.4379256e-06,9.4712494e-05,3.0042354e-06,1.6102613e-06,2.8341394e-06,3.6431909e-06,3.9294900e-04,3.6564838e-06,1.9416255e-04,1.2820162e-04,2.9808862e-05]
2;10;10;[1.0310806e-02,1.8523333e-03,1.0321701e-02,5.6296377e-03,9.2866071e-07,2.2036918e-03,7.7530387e-04,1.3842866e-04,1.2935692e-06,8.6839842e-05,7.8705138e-01,4.1410309e-04,3.4288634e-02,2.9703742e-04,1.4662787e-01]
3;2;2;[1.7328292e-02,8.0269238e-04,9.2921776e-01,2.4996119e-04,3.9384872e-06,3.9934809e-03,8.8206533e-04,5.3244509e-04,3.6355643e-06,8.2716979e-05,2.3372674e-02,3.1269295e-04,2.0401413e-02,3.9762768e-04,2.4186126e-03]
4;0;0;[9.9570650e-01,4.6205569e-05,3.6048102e-03,2.6712825e-05,7.5604561e-07,6.4526510e-05,2.4843671e-06,1.3414418e-06,1.1443285e-06,1.7645957e-06,3.7342732e-04,2.6374671e-06,9.7923497e-05,3.1753807e-05,3.8036564e-05]
2;10;10;[6.4636958e-03,4.3311619e-04,7.1004196e-03,4.0346044e-03,6.7508063e-07,9.0606912e-04,2.2587618e-04,1.6403451e-04,4.4851600e-07,1.3339792e-04,7.3690063e-01,6.1108073e-04,1.5683888e-02,9.6931399e-05,2.2724518e-01]
3;2;2;[1.1784544e-02,8.5205544e-04,9.2339969e-01,2.1370586e-04,5.2282026e-06,2.8355690e-03,6.5138302e-04,7.3779910e-04,2.7472531e-06,2.0678190e-04,2.9848503e-02,5.1940064e-04,2.5613250e-02,3.2926066e-04,3.0001705e-03]
4;0;0;[9.9533385e-01,5.8680518e-05,3.9187451e-03,2.5661255e-05,1.3668126e-06,6.5060420e-05,1.7199709e-06,1.7276004e-06,1.1529996e-06,2.9795137e-06,3.5939284e-04,3.2637943e-06,1.4627515e-04,5.4585111e-05,2.5442647e-05]
2;12;12;[5.6836386e-03,7.2445862e-02,4.3369220e-03,1.9240496e-04,1.0857643e-05,8.5807615e-04,1.3694994e-04,2.8886076e-04,3.2818666e-06,2.8646922e-05,1.1578273e-01,2.9762372e-04,7.7924949e-01,9.6104130e-05,2.0588465e-02]
