prefix_length;ground_truth;predicted;prediction_probs
2;12;10;[2.3531567e-02,7.8688469e-04,1.9594043e-02,5.6405808e-03,1.1889820e-06,6.2585566e-03,4.8017534e-04,1.4672823e-03,1.4347304e-06,4.8188001e-04,7.4421287e-01,1.2952414e-03,3.3731144e-02,5.3025613e-04,1.6198680e-01]
3;10;10;[1.0315813e-02,9.8150701e-04,2.5635289e-02,4.8572649e-03,6.2102845e-07,5.7285805e-03,6.4865086e-04,7.7857444e-04,8.1468170e-07,8.3732052e-04,6.8168473e-01,2.1485498e-03,5.0638948e-02,4.7500688e-04,2.1526837e-01]
4;2;2;[4.2079236e-02,1.6508832e-03,8.3710223e-01,2.2655178e-03,1.9643583e-06,2.0075345e-02,4.0764373e-04,6.0841290e-04,3.4324651e-06,1.2591793e-03,4.6655107e-02,2.8641904e-03,3.6979139e-02,1.3643648e-03,6.6832784e-03]
5;0;0;[9.8582691e-01,3.1688975e-05,1.2288052e-02,7.9437857e-05,9.4117854e-07,6.6356362e-05,1.2554004e-05,9.8957516e-06,5.8288663e-07,2.1715146e-06,1.0557267e-03,9.9106555e-06,3.9689019e-04,1.1350839e-05,2.0744425e-04]
2;1;12;[2.3756532e-02,1.4210147e-01,4.5132241e-03,1.6893394e-04,4.1505641e-06,1.6921887e-02,9.0028142e-04,6.5250882e-05,3.6122715e-06,5.7984551e-05,5.6338903e-02,2.8407815e-04,7.3458201e-01,2.2934383e-04,2.0072313e-02]
3;12;12;[2.1737104e-02,1.2676919e-01,3.1803006e-03,1.5379865e-04,8.6568398e-06,1.4935907e-02,1.0606548e-03,8.2024701e-05,4.8165753e-06,9.4644951e-05,5.4027583e-02,3.2188030e-04,7.5745076e-01,3.8673423e-04,1.9785983e-02]
4;10;10;[1.3803647e-02,1.3864825e-03,1.2800319e-02,7.0908843e-03,4.6685891e-06,4.6218289e-03,6.2453747e-04,1.9377265e-03,3.7131040e-06,9.9377579e-04,7.3952192e-01,1.2953032e-03,3.4679778e-02,8.7229710e-04,1.8036304e-01]
5;2;2;[2.5336418e-02,1.3027738e-03,8.5560918e-01,2.4089827e-03,3.7081520e-06,2.3518359e-02,5.9898593e-04,8.3339756e-04,5.6690028e-06,2.6162956e-03,4.2611092e-02,2.5534038e-03,3.7321810e-02,1.5609047e-03,3.7190856e-03]
6;0;0;[9.86388505e-01,2.40608260e-05,1.17446603e-02,7.60917392e-05,7.53746235e-07,7.50933759e-05,1.10813771e-05,1.18282705e-05,5.35007302e-07,3.27607995e-06,9.77328047e-04,1.02199028e-05,4.44499601e-04,9.68195400e-06,2.22296861e-04]
2;10;10;[2.3477132e-02,7.8418769e-04,2.0232523e-02,5.5195596e-03,1.0635176e-06,6.1241449e-03,4.5343509e-04,1.4131514e-03,1.2875217e-06,4.4513750e-04,7.4637038e-01,1.1925205e-03,3.4686614e-02,5.1368139e-04,1.5878527e-01]
