prefix_length;ground_truth;predicted;prediction_probs
2;12;10;[6.1231237e-02,8.8954996e-03,2.8742183e-02,1.3225821e-02,5.3671101e-06,8.8907508e-03,5.0080125e-03,2.2724036e-03,7.8428338e-06,2.1442534e-02,5.6819814e-01,3.0351621e-03,5.6200903e-02,3.1720768e-03,2.1967208e-01]
3;10;10;[4.5002520e-02,1.1153295e-02,3.8156737e-02,1.0538156e-02,3.3168522e-05,9.2620868e-03,1.0652421e-02,3.7177568e-03,4.0421961e-05,2.0995425e-02,5.2632678e-01,7.4780285e-03,1.1140679e-01,2.8845731e-03,2.0235185e-01]
4;2;2;[5.03646024e-02,2.81887478e-03,6.85997069e-01,6.72472687e-03,3.32416971e-06,5.70230279e-03,4.39888006e-03,3.83795169e-03,4.92859544e-06,1.41620105e-02,1.08082131e-01,1.82926666e-03,9.46604535e-02,1.13588257e-03,2.02776659e-02]
5;0;0;[8.7945127e-01,9.6532091e-04,9.4200812e-02,1.0480358e-03,5.0859785e-06,5.7828461e-04,2.3051194e-04,1.5691762e-04,4.5388692e-06,9.9437567e-04,1.7281316e-02,1.2322339e-04,2.6904531e-03,5.4402242e-04,1.7258159e-03]
2;1;12;[4.9059726e-02,2.8070882e-01,1.3106889e-02,3.0313195e-03,1.7161306e-05,4.8839948e-03,2.9164555e-03,1.3397755e-03,1.2748676e-05,5.0772047e-03,6.0866844e-02,7.3111500e-04,5.5552077e-01,1.8309409e-03,2.0896269e-02]
3;12;12;[2.7718877e-02,1.7919688e-01,8.3143068e-03,3.4728225e-03,2.4856259e-05,4.2176004e-03,2.5137679e-03,1.3630957e-03,2.2220232e-05,4.7337972e-03,8.0180466e-02,7.5450726e-04,6.3027346e-01,1.1460095e-03,5.6067307e-02]
4;10;10;[2.7921798e-02,1.2077227e-02,3.0294383e-02,9.2495624e-03,4.1506864e-06,4.5909821e-03,3.1191891e-03,1.1848633e-03,4.9039727e-06,8.6345002e-03,5.3463793e-01,1.4187018e-03,1.1582016e-01,8.3063712e-04,2.5021100e-01]
5;2;2;[3.5949692e-02,6.3410881e-03,7.4454379e-01,4.0833671e-03,2.0659393e-06,3.5385916e-03,4.1236458e-03,2.2112234e-03,2.5675745e-06,9.9177714e-03,7.2550111e-02,1.3514044e-03,1.0230687e-01,6.2981044e-04,1.2447988e-02]
6;0;0;[8.9496028e-01,3.5571940e-03,8.3711542e-02,5.8517064e-04,6.0643506e-06,4.0055052e-04,2.4055448e-04,1.2649207e-04,7.2256166e-06,9.4796973e-04,1.0005368e-02,1.3792425e-04,3.0155128e-03,3.4989472e-04,1.9482226e-03]
2;10;10;[6.15792535e-02,8.68490245e-03,2.86419075e-02,1.33685125e-02,5.39567236e-06,8.89142323e-03,5.08657144e-03,2.27876380e-03,7.89056685e-06,2.13106535e-02,5.67637801e-01,3.09777237e-03,5.70232943e-02,3.13303876e-03,2.19252780e-01]
