case:concept:name,concept:name,time:timestamp
1752835765,Queued,2006/01/11 14:49:42.000000
1752835765,Accepted,2012/03/15 10:53:52.000000
1752835765,Accepted,2012/03/15 10:56:17.000000
1752835765,Accepted,2012/03/15 11:09:05.000000
1752835765,Completed,2012/03/15 11:11:33.000000
1752835765,[EOC],2012/03/15 11:11:33.000000
1752835766,Accepted,2006/11/07 09:00:36.000000
1752835766,Accepted,2006/11/07 12:05:44.000000
1752835766,Accepted,2009/12/02 13:24:32.000000
1752835766,Accepted,2011/09/03 05:09:09.000000
1752835766,Completed,2012/01/20 09:23:27.000000
1752835766,Accepted,2006/11/07 09:00:36.000000
1752835766,Accepted,2006/11/07 12:05:44.000000
1752835766,Accepted,2009/12/02 13:24:32.000000
1752835766,Accepted,2011/09/03 05:09:09.000000
1752835766,Completed,2012/01/20 09:23:27.000000
1752835766,[EOC],2012/01/20 09:23:27.000000
1752835767,Accepted,2012/01/20 09:23:24.000000
1752835767,[EOC],2012/01/20 09:23:24.000000
1752835768,Accepted,2007/03/20 08:06:25.000000
1752835768,Accepted,2009/12/02 13:24:31.000000
1752835768,Accepted,2011/09/03 05:10:53.000000
1752835768,Accepted,2012/01/18 07:52:41.000000
1752835768,Completed,2012/01/18 07:52:43.000000
1752835768,[EOC],2012/01/18 07:52:43.000000
1752835769,Accepted,2007/05/10 14:21:54.000000
1752835769,Accepted,2009/12/02 13:24:33.000000
1752835769,Accepted,2011/09/03 05:10:59.000000
1752835769,Accepted,2012/01/18 07:20:53.000000
1752835769,Completed,2012/01/18 07:21:10.000000
1752835769,[EOC],2012/01/18 07:21:10.000000
1752835770,Accepted,2007/07/25 12:21:05.000000
1752835770,Accepted,2009/12/02 13:24:32.000000
1752835770,Queued,2010/08/25 09:13:01.000000
1752835770,Accepted,2011/09/05 07:24:13.000000
1752835770,Accepted,2011/11/14 15:10:25.000000
1752835770,Accepted,2012/01/03 10:30:35.000000
1752835770,Completed,2012/01/03 10:31:53.000000
1752835770,Accepted,2007/07/25 12:21:05.000000
1752835770,Accepted,2009/12/02 13:24:32.000000
1752835770,Queued,2010/08/25 09:13:01.000000
1752835770,Accepted,2011/09/05 07:24:13.000000
1752835770,Accepted,2011/11/14 15:10:25.000000
1752835770,Completed,2012/01/03 10:31:53.000000
1752835770,Accepted,2007/07/25 12:21:05.000000
1752835770,Accepted,2009/12/02 13:24:32.000000
1752835770,Queued,2010/08/25 09:13:01.000000
1752835770,Accepted,2011/09/05 07:24:13.000000
1752835770,Accepted,2012/01/03 10:30:35.000000
1752835770,Completed,2012/01/03 10:31:53.000000
1752835770,Accepted,2007/07/25 12:21:05.000000
1752835770,Accepted,2009/12/02 13:24:32.000000
1752835770,Queued,2010/08/25 09:13:01.000000
1752835770,Accepted,2011/09/05 07:24:13.000000
1752835770,Accepted,2011/11/14 15:10:25.000000
1752835770,Accepted,2012/01/03 10:30:35.000000
1752835770,Accepted,2012/01/03 10:30:35.000000
1752835770,Accepted,2012/01/03 10:30:35.000000
1752835770,Accepted,2012/01/03 10:30:35.000000
1752835770,Completed,2012/01/03 10:31:53.000000
1752835770,[EOC],2012/01/03 10:31:53.000000
1752835771,Accepted,2008/05/07 16:58:51.000000
1752835771,Accepted,2008/10/06 14:44:37.000000
1752835771,Accepted,2009/12/02 13:24:34.000000
1752835771,Accepted,2011/09/01 22:27:50.000000
1752835771,Accepted,2011/09/01 22:27:55.000000
1752835771,Accepted,2012/01/20 06:53:32.000000
1752835771,Completed,2012/01/20 06:53:35.000000
1752835771,[EOC],2012/01/20 06:53:35.000000
